99;Dni powszednie;#EEEEEE
05:05;X0;;
05:35;X0;;
06:05;X0;;
06:35;X0;;
07:04;X1;;
07:34;X2;;
08:04;X2;;
08:39;X1;;
09:39;X0;;
10:39;X0;;
11:04;X0;;
11:39;X0;;
12:04;X0;;
12:39;X0;;
13:04;X1;;
13:39;X1;;
14:07;X1;;
14:37;X1;;
15:07;X1;;
15:37;X1;;
16:07;X1;;
16:37;X1;;
17:07;X1;;
17:37;X1;;
18:07;X1;;
18:39;X1;;
19:04;X1;;
19:39;X0;;
20:04;X0;;
20:39;X0;;
20:51;X3;;
21:39;X0;;
22:39;X0;;
99;Soboty;#E6E6FA
05:05;X0;;
05:30;X0;;
06:07;X0;;
06:39;X0;;
07:04;X0;;
07:39;X0;;
08:09;X0;;
08:41;X0;;
09:06;X0;;
09:39;X1;;
10:04;X1;;
10:39;X1;;
11:04;X1;;
11:39;X1;;
12:04;X1;;
12:34;X1;;
13:04;X1;;
13:34;X1;;
14:04;X1;;
14:34;X1;;
15:07;X1;;
15:37;X1;;
16:07;X1;;
16:37;X1;;
17:07;X1;;
17:37;X1;;
18:07;X1;;
18:37;X1;;
19:07;X1;;
19:37;X1;;
20:07;X0;;
20:37;X0;;
21:07;X0;;
21:37;X0;;
22:07;X0;;
22:37;X0;;
99;Niedziele i œwiêta;#FFE4E1
05:05;X0;;
06:07;X0;;
06:39;X0;;
07:04;X0;;
07:39;X0;;
08:09;X0;;
08:41;X0;;
09:04;X0;;
09:39;X1;;
10:04;X1;;
10:39;X1;;
11:04;X1;;
11:39;X1;;
12:04;X1;;
12:34;X1;;
13:04;X1;;
13:34;X1;;
14:04;X1;;
14:34;X1;;
15:07;X1;;
15:37;X1;;
16:07;X1;;
16:37;X1;;
17:07;X1;;
17:37;X1;;
18:07;X1;;
18:37;X1;;
19:07;X1;;
19:37;X1;;
20:07;X0;;
20:37;X0;;
21:07;X0;;
21:37;X0;;
22:07;X0;;
