99;Dni powszednie;#EEEEEE
04:37;X4;;
05:07;X4;;
05:27;X5;;
05:52;X5;;
06:12;X5;;
06:32;X5;;
06:57;X6;;
07:27;X6;;
07:57;X6;;
08:27;X6;;
08:57;X6;;
09:27;X6;;
09:57;X6;;
10:27;X6;;
10:57;X6;;
11:27;X6;;
11:57;X6;;
12:27;X6;;
12:57;X6;;
13:27;X6;;
13:57;X6;;
14:27;X6;;
14:57;X6;;
15:27;X7;;
15:57;X7;;
16:27;X7;;
16:57;X7;;
17:27;X6;;
17:57;X6;;
18:27;X6;;
18:57;X5;;
19:27;X5;;
19:57;X5;;
20:27;X8;;
20:57;X8;;
21:27;X8;;
21:57;X8;;
22:27;X8;;
22:54;X8;;
99;Soboty, niedziele i œwiêta;#E6E6FA
04:47;X4;;
05:27;X8;;
06:00;X8;;
06:30;X8;;
07:00;X8;;
07:30;X8;;
08:00;X8;;
08:30;X8;;
09:00;X8;;
09:29;X6;;
09:59;X6;;
10:29;X6;;
10:59;X6;;
11:29;X6;;
11:59;X6;;
12:29;X6;;
12:59;X6;;
13:29;X6;;
13:59;X6;;
14:29;X6;;
14:59;X6;;
15:29;X6;;
15:59;X6;;
16:29;X6;;
16:59;X6;;
17:29;X6;;
17:59;X6;;
18:29;X6;;
18:59;X6;;
19:29;X6;;
20:00;X8;;
20:30;X8;;
21:00;X8;;
21:30;X8;;
22:00;X8;;
22:24;X8;;
22:54;X8;;
